run_id,problem,instance,method,execution_mode,fidelity_estimate,n_decision_variables,candidate_selection_scope,optimizer_objective_evaluations,objective_shots_per_evaluation,final_sampling_shots,eligible_candidate_batches,eligible_candidate_count,native_decoder,candidate_selection_rule,tie_breaking_rule,feasibility_handling_before_selection,shared_local_refinement_applied,shared_local_refinement_rule,reported_primary_metric,reported_primary_value,reported_feasible,artifact_source,notes
mis_qaoa_1tc_64,MIS,1tc.64,qaoa,hardware,3.21169074668e-27,64,optimizer_trajectory_only,59,1000,0,59,59000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,optimality_gap_percent,inf,False,research_benchmark/research_benchmark/results_hardware/mis/mis_qaoa/1tc_64_txt/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
mis_ws_qaoa_1dc_128,MIS,1dc.128,ws_qaoa,hardware,5.32839274234e-265,128,optimizer_trajectory_only,62,1000,0,62,62000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,optimality_gap_percent,inf,False,research_benchmark/research_benchmark/results_hardware/mis/mis_ws_qaoa/1dc_128_txt/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
mis_ws_qaoa_1dc_64,MIS,1dc.64,ws_qaoa,hardware,3.67163568509e-78,64,optimizer_trajectory_only,73,1000,0,73,73000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,optimality_gap_percent,inf,False,research_benchmark/research_benchmark/results_hardware/mis/mis_ws_qaoa/1dc_64_txt/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
mis_ws_qaoa_1et_64,MIS,1et.64,ws_qaoa,hardware,3.67163568509e-78,64,optimizer_trajectory_only,65,1000,0,65,65000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,optimality_gap_percent,inf,False,research_benchmark/research_benchmark/results_hardware/mis/mis_ws_qaoa/1et_64_txt/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
mis_ws_qaoa_1tc_32,MIS,1tc.32,ws_qaoa,hardware,2.3385020106e-06,32,optimizer_trajectory_only,72,1000,0,72,72000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,optimality_gap_percent,16.6666666667,True,research_benchmark/research_benchmark/results_hardware/mis/mis_ws_qaoa/1tc_32_txt/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
mis_ws_qaoa_1tc_64,MIS,1tc.64,ws_qaoa,hardware,3.67163568509e-78,64,optimizer_trajectory_only,59,1000,0,59,59000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,optimality_gap_percent,35,True,research_benchmark/research_benchmark/results_hardware/mis/mis_ws_qaoa/1tc_64_txt/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
market_share_ma_qaoa_ms_seed0_prod2,MSP,ms_seed0_prod2,ma_qaoa,hardware,4.46849722373e-77,48,optimizer_trajectory_only,200,1000,0,200,200000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,TDev,9.99999999999,True,research_benchmark/research_benchmark/results_hardware/market_share/market_share_ma_qaoa/ms_seed0_prod2_gen/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
market_share_ma_qaoa_ms_seed0_prod3,MSP,ms_seed0_prod3,ma_qaoa,hardware,3.16679634037e-220,84,optimizer_trajectory_only,200,1000,0,200,200000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,TDev,203,True,research_benchmark/research_benchmark/results_hardware/market_share/market_share_ma_qaoa/ms_seed0_prod3_gen/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
market_share_ma_qaoa_ms_seed0_prod4,MSP,ms_seed0_prod4,ma_qaoa,hardware,0,118,optimizer_trajectory_only,200,1000,0,200,200000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,TDev,619,True,research_benchmark/research_benchmark/results_hardware/market_share/market_share_ma_qaoa/ms_seed0_prod4_gen/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
market_share_ma_qaoa_ms_seed0_prod5,MSP,ms_seed0_prod5,ma_qaoa,hardware,0,150,optimizer_trajectory_only,200,1000,0,200,200000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,TDev,2440,True,research_benchmark/research_benchmark/results_hardware/market_share/market_share_ma_qaoa/ms_seed0_prod5_gen/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
market_share_ma_qaoa_ms_seed1_prod2,MSP,ms_seed1_prod2,ma_qaoa,hardware,7.07790263279e-82,50,optimizer_trajectory_only,200,1000,0,200,200000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,TDev,19,True,research_benchmark/research_benchmark/results_hardware/market_share/market_share_ma_qaoa/ms_seed1_prod2_gen/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
market_share_ma_qaoa_ms_seed1_prod3,MSP,ms_seed1_prod3,ma_qaoa,hardware,3.66647612421e-226,84,optimizer_trajectory_only,200,1000,0,200,200000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,TDev,54,True,research_benchmark/research_benchmark/results_hardware/market_share/market_share_ma_qaoa/ms_seed1_prod3_gen/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
market_share_ma_qaoa_ms_seed1_prod4,MSP,ms_seed1_prod4,ma_qaoa,hardware,0,118,optimizer_trajectory_only,200,1000,0,200,200000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,TDev,85,True,research_benchmark/research_benchmark/results_hardware/market_share/market_share_ma_qaoa/ms_seed1_prod4_gen/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
market_share_ma_qaoa_ms_seed1_prod5,MSP,ms_seed1_prod5,ma_qaoa,hardware,0,156,optimizer_trajectory_only,200,1000,0,200,200000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,TDev,495,True,research_benchmark/research_benchmark/results_hardware/market_share/market_share_ma_qaoa/ms_seed1_prod5_gen/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
market_share_qaoa_ms_seed0_prod2,MSP,ms_seed0_prod2,qaoa,hardware,4.30797117205e-76,48,optimizer_trajectory_only,51,1000,0,51,51000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,TDev,21,True,research_benchmark/research_benchmark/results_hardware/market_share/market_share_qaoa/ms_seed0_prod2_gen/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
market_share_qaoa_ms_seed0_prod3,MSP,ms_seed0_prod3,qaoa,hardware,3.35868750014e-218,84,optimizer_trajectory_only,58,1000,0,58,58000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,TDev,59,True,research_benchmark/research_benchmark/results_hardware/market_share/market_share_qaoa/ms_seed0_prod3_gen/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
market_share_qaoa_ms_seed0_prod4,MSP,ms_seed0_prod4,qaoa,hardware,0,118,optimizer_trajectory_only,55,1000,0,55,55000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,TDev,42,True,research_benchmark/research_benchmark/results_hardware/market_share/market_share_qaoa/ms_seed0_prod4_gen/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
market_share_qaoa_ms_seed0_prod5,MSP,ms_seed0_prod5,qaoa,hardware,0,150,optimizer_trajectory_only,56,1000,0,56,56000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,TDev,846,True,research_benchmark/research_benchmark/results_hardware/market_share/market_share_qaoa/ms_seed0_prod5_gen/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
market_share_qaoa_ms_seed1_prod2,MSP,ms_seed1_prod2,qaoa,hardware,9.66950989859e-82,50,optimizer_trajectory_only,59,1000,0,59,59000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,TDev,15,True,research_benchmark/research_benchmark/results_hardware/market_share/market_share_qaoa/ms_seed1_prod2_gen/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
market_share_qaoa_ms_seed1_prod3,MSP,ms_seed1_prod3,qaoa,hardware,3.35868750014e-218,84,optimizer_trajectory_only,55,1000,0,55,55000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,TDev,170,True,research_benchmark/research_benchmark/results_hardware/market_share/market_share_qaoa/ms_seed1_prod3_gen/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
market_share_qaoa_ms_seed1_prod4,MSP,ms_seed1_prod4,qaoa,hardware,0,118,optimizer_trajectory_only,48,1000,0,48,48000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,TDev,594,True,research_benchmark/research_benchmark/results_hardware/market_share/market_share_qaoa/ms_seed1_prod4_gen/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
market_share_qaoa_ms_seed1_prod5,MSP,ms_seed1_prod5,qaoa,hardware,0,156,optimizer_trajectory_only,49,1000,0,49,49000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,TDev,1242,True,research_benchmark/research_benchmark/results_hardware/market_share/market_share_qaoa/ms_seed1_prod5_gen/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
market_share_ws_qaoa_ms_seed0_prod2,MSP,ms_seed0_prod2,ws_qaoa,hardware,1.25792943984e-76,48,optimizer_trajectory_only,47,1000,0,47,47000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,TDev,41.0000000001,True,research_benchmark/research_benchmark/results_hardware/market_share/market_share_ws_qaoa/ms_seed0_prod2_gen/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
market_share_ws_qaoa_ms_seed0_prod3,MSP,ms_seed0_prod3,ws_qaoa,hardware,5.66734332577e-220,84,optimizer_trajectory_only,55,1000,0,55,55000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,TDev,296,True,research_benchmark/research_benchmark/results_hardware/market_share/market_share_ws_qaoa/ms_seed0_prod3_gen/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
market_share_ws_qaoa_ms_seed0_prod4,MSP,ms_seed0_prod4,ws_qaoa,hardware,0,118,optimizer_trajectory_only,55,1000,0,55,55000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,TDev,901,True,research_benchmark/research_benchmark/results_hardware/market_share/market_share_ws_qaoa/ms_seed0_prod4_gen/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
market_share_ws_qaoa_ms_seed0_prod5,MSP,ms_seed0_prod5,ws_qaoa,hardware,0,150,optimizer_trajectory_only,61,1000,0,61,61000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,TDev,318,True,research_benchmark/research_benchmark/results_hardware/market_share/market_share_ws_qaoa/ms_seed0_prod5_gen/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
market_share_ws_qaoa_ms_seed1_prod2,MSP,ms_seed1_prod2,ws_qaoa,hardware,1.16948410831e-83,50,optimizer_trajectory_only,52,1000,0,52,52000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,TDev,9,True,research_benchmark/research_benchmark/results_hardware/market_share/market_share_ws_qaoa/ms_seed1_prod2_gen/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
market_share_ws_qaoa_ms_seed1_prod3,MSP,ms_seed1_prod3,ws_qaoa,hardware,5.66734332577e-220,84,optimizer_trajectory_only,53,1000,0,53,53000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,TDev,36,True,research_benchmark/research_benchmark/results_hardware/market_share/market_share_ws_qaoa/ms_seed1_prod3_gen/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
market_share_ws_qaoa_ms_seed1_prod4,MSP,ms_seed1_prod4,ws_qaoa,hardware,0,118,optimizer_trajectory_only,63,1000,0,63,63000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,TDev,348,True,research_benchmark/research_benchmark/results_hardware/market_share/market_share_ws_qaoa/ms_seed1_prod4_gen/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
market_share_ws_qaoa_ms_seed1_prod5,MSP,ms_seed1_prod5,ws_qaoa,hardware,0,156,optimizer_trajectory_only,50,1000,0,50,50000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,TDev,1024,True,research_benchmark/research_benchmark/results_hardware/market_share/market_share_ws_qaoa/ms_seed1_prod5_gen/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
qap_ma_qaoa_chr12a,QAP,chr12a,ma_qaoa,hardware,0,144,optimizer_trajectory_only,200,1000,0,200,200000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,optimality_gap_percent,inf,False,research_benchmark/research_benchmark/results_hardware/qap/qap_ma_qaoa/chr12a_dat/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
qap_ma_qaoa_chr12b,QAP,chr12b,ma_qaoa,hardware,0,144,optimizer_trajectory_only,200,1000,0,200,200000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,optimality_gap_percent,inf,False,research_benchmark/research_benchmark/results_hardware/qap/qap_ma_qaoa/chr12b_dat/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
qap_ma_qaoa_chr12c,QAP,chr12c,ma_qaoa,hardware,0,144,optimizer_trajectory_only,200,1000,0,200,200000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,optimality_gap_percent,inf,False,research_benchmark/research_benchmark/results_hardware/qap/qap_ma_qaoa/chr12c_dat/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
qap_ma_qaoa_nug12,QAP,nug12,ma_qaoa,hardware,0,144,optimizer_trajectory_only,200,1000,0,200,200000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,optimality_gap_percent,inf,False,research_benchmark/research_benchmark/results_hardware/qap/qap_ma_qaoa/nug12_dat/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
qap_ma_qaoa_scr12,QAP,scr12,ma_qaoa,hardware,0,144,optimizer_trajectory_only,200,1000,0,200,200000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,optimality_gap_percent,inf,False,research_benchmark/research_benchmark/results_hardware/qap/qap_ma_qaoa/scr12_dat/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
qap_ma_qaoa_tai10a,QAP,tai10a,ma_qaoa,hardware,0,100,optimizer_trajectory_only,200,1000,0,200,200000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,optimality_gap_percent,inf,False,research_benchmark/research_benchmark/results_hardware/qap/qap_ma_qaoa/tai10a_dat/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
qap_ma_qaoa_tai10b,QAP,tai10b,ma_qaoa,hardware,0,100,optimizer_trajectory_only,200,1000,0,200,200000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,optimality_gap_percent,inf,False,research_benchmark/research_benchmark/results_hardware/qap/qap_ma_qaoa/tai10b_dat/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
qap_ma_qaoa_tai12b,QAP,tai12b,ma_qaoa,hardware,0,144,optimizer_trajectory_only,200,1000,0,200,200000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,optimality_gap_percent,inf,False,research_benchmark/research_benchmark/results_hardware/qap/qap_ma_qaoa/tai12b_dat/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
qap_qaoa_chr12a,QAP,chr12a,qaoa,hardware,0,144,optimizer_trajectory_only,60,1000,0,60,60000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,optimality_gap_percent,inf,False,research_benchmark/research_benchmark/results_hardware/qap/qap_qaoa/chr12a_dat/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
qap_qaoa_chr12b,QAP,chr12b,qaoa,hardware,0,144,optimizer_trajectory_only,63,1000,0,63,63000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,optimality_gap_percent,inf,False,research_benchmark/research_benchmark/results_hardware/qap/qap_qaoa/chr12b_dat/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
qap_qaoa_chr12c,QAP,chr12c,qaoa,hardware,0,144,optimizer_trajectory_only,64,1000,0,64,64000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,optimality_gap_percent,inf,False,research_benchmark/research_benchmark/results_hardware/qap/qap_qaoa/chr12c_dat/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
qap_ma_qaoa_had12,QAP,had12,ma_qaoa,hardware,0,144,optimizer_trajectory_only,67,1000,0,67,67000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,optimality_gap_percent,inf,False,research_benchmark/research_benchmark/results_hardware/qap/qap_ma_qaoa/had12_dat/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates; effective execution method recorded in artifact was qaoa
qap_qaoa_had12,QAP,had12,qaoa,hardware,0,144,optimizer_trajectory_only,62,1000,0,62,62000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,optimality_gap_percent,inf,False,research_benchmark/research_benchmark/results_hardware/qap/qap_qaoa/had12_dat/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
qap_qaoa_nug12,QAP,nug12,qaoa,hardware,0,144,optimizer_trajectory_only,53,1000,0,53,53000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,optimality_gap_percent,inf,False,research_benchmark/research_benchmark/results_hardware/qap/qap_qaoa/nug12_dat/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
qap_ma_qaoa_rou12,QAP,rou12,ma_qaoa,hardware,0,144,optimizer_trajectory_only,62,1000,0,62,62000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,optimality_gap_percent,inf,False,research_benchmark/research_benchmark/results_hardware/qap/qap_ma_qaoa/rou12_dat/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates; effective execution method recorded in artifact was qaoa
qap_qaoa_rou12,QAP,rou12,qaoa,hardware,0,144,optimizer_trajectory_only,48,1000,0,48,48000,qobench.QuboObjective.assignment,"select optimizer-evaluation batch with minimum expectation objective, then lowest-QUBO-energy bitstring within that batch","earliest lower optimizer value because code updates only on '<'; within a counts batch, lower energy then larger count",none; feasibility repair is not applied before candidate selection,True,one_round_local_swap,optimality_gap_percent,inf,False,research_benchmark/research_benchmark/results_hardware/qap/qap_qaoa/rou12_dat/result.json,fidelity_estimate is a gate-count proxy reconstructed because saved artifacts omit calibration error rates
