problem,instance,method,backend,estimator_objective_evaluations,estimator_requested_shots,estimator_resilience_level,estimator_custom_mitigation_options,sampler_final_sampling_shots,sampler_custom_noise_management_options,final_bitstrings_from_raw_default_sampler,runtime_usage_seconds_if_available,wall_clock_seconds_if_available,paired_level0_overhead_measured,overhead_reporting_note
MIS,1tc.16,qrao,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1,none,true,not_available_in_archived_metadata,7166.07,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MIS,1tc.32,qrao,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1,none,true,not_available_in_archived_metadata,6953.65,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MIS,1tc.64,qrao,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1,none,true,not_available_in_archived_metadata,4981.4,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MIS,1tc.8,qrao,ibm_fez;ibm_marrakesh;ibm_torino;statevector_primitives,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,15.669,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MIS,1dc.128,vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,3774.64,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MIS,1dc.64,vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2119.45,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MIS,1et.64,vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2128.39,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MIS,1tc.16,vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2411.26,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MIS,1tc.32,vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2183.95,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MIS,1tc.64,vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2333.88,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MIS,1tc.8,vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2003.64,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MIS,1dc.128,ws_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,62,1000,2,none,1000,none,true,not_available_in_archived_metadata,1237.04,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MIS,1dc.64,ws_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,73,1000,2,none,1000,none,true,not_available_in_archived_metadata,1578.02,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MIS,1et.64,ws_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,65,1000,2,none,1000,none,true,not_available_in_archived_metadata,1041.43,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MIS,1tc.16,ws_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,60,1000,2,none,1000,none,true,not_available_in_archived_metadata,952.912,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MIS,1tc.32,ws_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,72,1000,2,none,1000,none,true,not_available_in_archived_metadata,904.835,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MIS,1tc.64,ws_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,59,1000,2,none,1000,none,true,not_available_in_archived_metadata,1328.03,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MIS,1tc.8,ws_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,64,1000,2,none,1000,none,true,not_available_in_archived_metadata,635.457,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,hp1,cvar_vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,3447.46,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,hp2,cvar_vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,3974.74,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pb1,cvar_vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,3541.39,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pb2,cvar_vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,4528.76,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pb4,cvar_vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2564.55,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pb5,cvar_vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,3162.01,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet2,cvar_vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,3978.75,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet3,cvar_vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2137.16,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet4,cvar_vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2593.35,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet5,cvar_vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2496.34,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet6,cvar_vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2390.3,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet7,cvar_vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2229.34,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,hp1,ma_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,4450.41,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,hp2,ma_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,4116.99,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pb1,ma_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,4687.2,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pb2,ma_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,7633.16,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pb4,ma_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,3809.81,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pb5,ma_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,5137.55,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet2,ma_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,5206.51,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet3,ma_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,14702.1,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet4,ma_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,9285.25,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet5,ma_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,7221.36,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet6,ma_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,7719.22,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet7,ma_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,7669.84,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,hp1,pce,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2425.08,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,hp2,pce,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2220.62,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pb1,pce,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2611.9,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pb2,pce,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2535.41,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pb4,pce,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2463.72,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pb5,pce,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,4361.78,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet2,pce,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2856.01,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet3,pce,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,8847.46,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet4,pce,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,4304.11,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet5,pce,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2443.17,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet6,pce,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2751.95,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet7,pce,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,4658.83,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,hp1,qaoa,ibm_fez;ibm_marrakesh;ibm_torino,56,1000,2,none,1000,none,true,not_available_in_archived_metadata,1149.13,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,hp2,qaoa,ibm_fez;ibm_marrakesh;ibm_torino,60,1000,2,none,1000,none,true,not_available_in_archived_metadata,1711.5,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pb1,qaoa,ibm_fez;ibm_marrakesh;ibm_torino,49,1000,2,none,1000,none,true,not_available_in_archived_metadata,1531.54,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pb2,qaoa,ibm_fez;ibm_marrakesh;ibm_torino,49,1000,2,none,1000,none,true,not_available_in_archived_metadata,1511.74,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pb4,qaoa,ibm_fez;ibm_marrakesh;ibm_torino,57,1000,2,none,1000,none,true,not_available_in_archived_metadata,1775.71,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pb5,qaoa,ibm_fez;ibm_marrakesh;ibm_torino,53,1000,2,none,1000,none,true,not_available_in_archived_metadata,1185.3,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet2,qaoa,ibm_fez;ibm_marrakesh;ibm_torino,63,1000,2,none,1000,none,true,not_available_in_archived_metadata,1127.18,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet3,qaoa,ibm_fez;ibm_marrakesh;ibm_torino,53,1000,2,none,1000,none,true,not_available_in_archived_metadata,1406.66,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet4,qaoa,ibm_fez;ibm_marrakesh;ibm_torino,53,1000,2,none,1000,none,true,not_available_in_archived_metadata,1497.43,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet5,qaoa,ibm_fez;ibm_marrakesh;ibm_torino,56,1000,2,none,1000,none,true,not_available_in_archived_metadata,3970.42,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet6,qaoa,ibm_fez;ibm_marrakesh;ibm_torino,51,1000,2,none,1000,none,true,not_available_in_archived_metadata,1386.65,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet7,qaoa,ibm_fez;ibm_marrakesh;ibm_torino,58,1000,2,none,1000,none,true,not_available_in_archived_metadata,1884.02,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,hp1,qrao,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,14246.2,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,hp2,qrao,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,13638.7,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pb1,qrao,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,9546.88,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pb2,qrao,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,8309.98,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pb4,qrao,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,5713.94,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pb5,qrao,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,11320.5,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet2,qrao,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,5815.16,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet3,qrao,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,9475.18,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet4,qrao,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,6930.86,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet5,qrao,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,15529.7,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet6,qrao,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,13790.6,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet7,qrao,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,13290.4,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,hp1,vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2587.65,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,hp2,vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2526.64,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pb1,vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2183.09,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pb2,vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2479.82,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pb4,vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2253.71,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pb5,vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2667.07,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet2,vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2566.83,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet3,vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2336.17,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet4,vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,5228.95,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet5,vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,6295.54,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet6,vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2470.36,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,pet7,vqe,ibm_fez;ibm_marrakesh;ibm_torino,200,1000,2,none,1000,none,true,not_available_in_archived_metadata,2654.77,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
MDKP,hp1,ws_qaoa,ibm_fez;ibm_marrakesh;ibm_torino,60,1000,2,none,1000,none,true,not_available_in_archived_metadata,1161.04,false,"Runtime-managed Estimator mitigation was requested through resilience_level=2. No paired resilience_level=0 execution was performed, so a circuit-specific mitigation-overhead multiplier is not estimated retrospectively."
